product_id,external_id,title,brand,category,subcategory,url,source,price_current,price_original,currency,discount_pct,has_discount,rating_score,reviews_count,availability,description,images_count,first_image,tags,scraped_at
acedc62b-d5d4-4f45-9712-f8b2586acec7,3581595468850,Under Armour Essential Resistance Bands Lite,Under,Sports,,https://www.noon.com/product/under-armour-essential-resistance-bands-lite-53,noon,5265.49,7371.69,AED,28.6,True,3.1,399,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/3581595468850.jpg,noon|sports,2026-03-15T20:48:24.231671
f47e1928-099e-4908-bd8c-bdc1fe5e823f,6707409688213,MAC Lipstick Pro,MAC,Beauty,,https://www.noon.com/product/mac-lipstick-pro-54,noon,5810.58,,AED,,False,4.7,339,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/6707409688213.jpg,beauty|noon,2026-03-23T06:46:55.481268
5cb66f94-f8ab-4522-a930-86423f4e9ec6,5131914915023,Prada Jeans Max,Prada,Fashion,,https://www.noon.com/product/prada-jeans-max-55,noon,6092.86,,AED,,False,4.2,338,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/5131914915023.jpg,fashion|noon,2026-03-27T11:45:09.694348
8a62a603-0056-4359-baa0-7a6b434433db,2895575124286,New Balance Ultra Tennis Racket Lite,New,Sports,,https://www.noon.com/product/new-balance-ultra-tennis-racket-lite-56,noon,2766.92,3264.97,AED,15.3,True,4.2,417,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/2895575124286.jpg,noon|sports,2026-03-26T12:20:52.520767
85eb8112-05b5-43c1-8a74-69b745129463,9424543688464,Apple Compact Webcam Plus,Apple,Electronics,,https://www.noon.com/product/apple-compact-webcam-plus-57,noon,4604.59,,AED,,False,3.1,34,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/9424543688464.jpg,electronics|noon,2026-03-16T03:14:36.204632
91b400f2-882d-4360-b4ab-5626ca6dc0c3,7106573351441,OnePlus Essential Monitor Plus,OnePlus,Electronics,,https://www.noon.com/product/oneplus-essential-monitor-plus-58,noon,3686.82,4276.71,AED,13.8,True,2.7,91,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/7106573351441.jpg,electronics|noon,2026-03-19T16:28:45.325848
7ccf0b6f-a114-4cbf-839b-2d16eaa587ee,3412305567955,Philips Lamp,Philips,Home,,https://www.noon.com/product/philips-lamp-59,noon,2444.84,2836.01,AED,13.8,True,4.5,473,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/3412305567955.jpg,home|noon,2026-03-15T19:25:56.835220
1ea63ba7-69d2-4aef-80ae-eef1322b72a0,0608376120765,Reebok Classic Resistance Bands v2,Reebok,Sports,,https://www.noon.com/product/reebok-classic-resistance-bands-v2-60,noon,6120.17,,AED,,False,3.1,2,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/0608376120765.jpg,noon|sports,2026-03-26T12:02:08.529302
13c2e8c3-008f-4d39-9419-a7471bff37be,3159977911357,Cadbury Classic Green Tea Pro,Cadbury,Food,,https://www.noon.com/product/cadbury-classic-green-tea-pro-61,noon,4129.17,5987.3,AED,31.0,True,3.1,321,limited,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/3159977911357.jpg,food|noon,2026-03-28T07:30:10.567041
c041cd86-b1e3-431f-bf71-e261fb133c52,7304302007105,Fisher-Price Lightweight Remote Control Car Max,Fisher-Price,Toys,,https://www.noon.com/product/fisher-price-lightweight-remote-control-car-max-62,noon,5644.52,,AED,,False,4.8,85,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/7304302007105.jpg,noon|toys,2026-03-18T12:07:54.377948
6abc8386-cc6d-4d48-8036-b122478ff85d,9294069520321,Nike Deluxe Tennis Racket Plus,Nike,Sports,,https://www.noon.com/product/nike-deluxe-tennis-racket-plus-63,noon,1186.71,1518.99,AED,21.9,True,4.3,90,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/9294069520321.jpg,noon|sports,2026-03-19T08:13:22.607030
0a637b57-5e2b-4e3f-a866-c03ea738d83e,4552723191657,Dior Deluxe Moisturiser v2,Dior,Beauty,,https://www.noon.com/product/dior-deluxe-moisturiser-v2-64,noon,7890.15,,AED,,False,3.5,204,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/4552723191657.jpg,beauty|noon,2026-03-14T15:10:19.644488
4b502270-1ef0-4527-b207-838901b4129b,3576188487053,Hasbro Smart Art Set Lite,Hasbro,Toys,,https://www.noon.com/product/hasbro-smart-art-set-lite-65,noon,5980.18,,AED,,False,,0,in_stock,High-quality construction ensures long-term reliability and consistent performance.,1,https://cdn.noon.example/img/3576188487053.jpg,noon|toys,2026-03-21T13:05:02.369159
43db620e-5ba9-4cd1-8abc-b39fb796eb79,3236288817328,Braun Premium Heater Plus,Braun,Home,,https://www.noon.com/product/braun-premium-heater-plus-66,noon,7228.24,,AED,,False,,0,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/3236288817328.jpg,home|noon,2026-03-16T02:48:26.831764
c8fe19b9-d76f-4201-98e4-058a4aee3819,7135619636481,Nike Essential Dumbbell Set Plus,Nike,Sports,,https://www.noon.com/product/nike-essential-dumbbell-set-plus-67,noon,4198.77,,AED,,False,3.2,753,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/7135619636481.jpg,noon|sports,2026-03-20T02:59:27.566106
ad2d7582-04fa-4afa-b6d8-1655c44af52e,5110355768054,Reebok Classic Yoga Mat Pro,Reebok,Sports,,https://www.noon.com/product/reebok-classic-yoga-mat-pro-68,noon,5989.29,,AED,,False,4.0,10,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/5110355768054.jpg,noon|sports,2026-03-16T18:15:07.890225
3350cb09-35be-49da-af5a-10d526204faf,3970038225473,Cadbury Dried Fruits Plus,Cadbury,Food,,https://www.noon.com/product/cadbury-dried-fruits-plus-69,noon,4599.99,,AED,,False,3.1,214,in_stock,Built for everyday use with durable materials and ergonomic design.,1,https://cdn.noon.example/img/3970038225473.jpg,food|noon,2026-03-23T19:36:21.097195
c66d24e7-21f7-49cf-87bc-1fde8c6e7c9c,2678733463034,Zara Deluxe Dress v2,Zara,Fashion,,https://www.noon.com/product/zara-deluxe-dress-v2-70,noon,1132.76,,AED,,False,3.2,1226,out_of_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/2678733463034.jpg,fashion|noon,2026-03-27T05:18:27.994400
9488e95b-e033-4938-aacf-ad5004fd4d07,0965572271593,Barbie Portable Doll Lite,Barbie,Toys,,https://www.noon.com/product/barbie-portable-doll-lite-71,noon,5170.18,,AED,,False,3.6,300,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/0965572271593.jpg,noon|toys,2026-03-18T15:09:36.042056
e6e8a7b4-5dd2-4aed-908e-bf2199bb1856,6681924692110,LG Essential Mouse Plus,LG,Electronics,,https://www.noon.com/product/lg-essential-mouse-plus-72,noon,977.29,,AED,,False,3.9,264,out_of_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/6681924692110.jpg,electronics|noon,2026-03-18T01:37:46.947343
829c3d70-5db7-423c-8b48-4e42a41939e0,2463512330707,Samsung Classic Earbuds,Samsung,Electronics,,https://www.noon.com/product/samsung-classic-earbuds-73,noon,3770.83,,AED,,False,3.6,88,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/2463512330707.jpg,electronics|noon,2026-03-16T19:39:08.605960
71006265-711c-4783-af16-f9cb2de3d9ba,9746421683638,Mattel Art Set Pro,Mattel,Toys,,https://www.noon.com/product/mattel-art-set-pro-74,noon,7157.15,8445.44,AED,15.3,True,,0,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/9746421683638.jpg,noon|toys,2026-03-25T12:38:10.058776
29821e56-68c1-4fb1-a878-00a182f55a1e,2903923910895,LEGO Ultra Doll Lite,LEGO,Toys,,https://www.noon.com/product/lego-ultra-doll-lite-75,noon,7116.53,7543.52,AED,5.7,True,4.8,933,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/2903923910895.jpg,noon|toys,2026-03-17T10:53:53.149152
df12b682-5de4-4841-acd5-cdf8843beea6,6689762217320,Acer SSD Max,Acer,Electronics,,https://www.noon.com/product/acer-ssd-max-76,noon,1062.86,,AED,,False,3.8,93,in_stock,High-quality construction ensures long-term reliability and consistent performance.,1,https://cdn.noon.example/img/6689762217320.jpg,electronics|noon,2026-03-15T23:50:17.763817
efe55d84-ad35-486f-ad5e-9d3da68b261f,4861119530499,Adidas Elite Wallet Pro,Adidas,Fashion,,https://www.noon.com/product/adidas-elite-wallet-pro-77,noon,7681.7,,AED,,False,,0,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/4861119530499.jpg,fashion|noon,2026-03-24T20:22:58.902518
48d38430-5c20-4631-af1e-e7fc70d2150f,4471670514280,Sony Webcam Plus,Sony,Electronics,,https://www.noon.com/product/sony-webcam-plus-78,noon,5745.63,6607.47,AED,13.0,True,3.6,607,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/4471670514280.jpg,electronics|noon,2026-03-28T04:22:11.503303
15871e3a-20cb-4447-80f4-cca2525af180,3541053391300,Asus Lightweight Headphones Max,Asus,Electronics,,https://www.noon.com/product/asus-lightweight-headphones-max-79,noon,322.11,447.73,AED,28.1,True,3.9,206,in_stock,High-quality construction ensures long-term reliability and consistent performance.,1,https://cdn.noon.example/img/3541053391300.jpg,electronics|noon,2026-03-17T19:04:15.327920
e35e4b92-312e-4522-b543-9b69a2667912,9029083202770,Philips Pillow Max,Philips,Home,,https://www.noon.com/product/philips-pillow-max-80,noon,1681.7,,AED,,False,3.6,214,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/9029083202770.jpg,home|noon,2026-03-28T04:11:54.374438
5b645036-38fb-4ac5-9b83-47ef1fba4c0f,1688880898507,HP High Performance Tablet Max,HP,Electronics,,https://www.noon.com/product/hp-high-performance-tablet-max-81,noon,1741.76,1828.85,AED,4.8,True,2.7,201,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/1688880898507.jpg,electronics|noon,2026-03-16T05:01:49.296595
b1b2bbde-b22f-4128-bc64-8ddb5fd027ba,7223654845258,IKEA Kettle Plus,IKEA,Home,,https://www.noon.com/product/ikea-kettle-plus-82,noon,7926.28,9749.32,AED,18.7,True,3.5,2316,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/7223654845258.jpg,home|noon,2026-03-23T21:46:28.414117
b7020f20-fd90-44f6-9f1f-16342c81775b,3827777317350,MAC Pro Perfume Pro,MAC,Beauty,,https://www.noon.com/product/mac-pro-perfume-pro-83,noon,4374.22,,AED,,False,4.7,179,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/3827777317350.jpg,beauty|noon,2026-03-25T21:01:29.699677
d5e1ba8f-1e9f-4782-980f-026a0407e6ab,3975995197963,Mattel Wireless Puzzle,Mattel,Toys,,https://www.noon.com/product/mattel-wireless-puzzle-84,noon,2109.5,,AED,,False,3.5,67,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/3975995197963.jpg,noon|toys,2026-03-28T00:22:26.868430
416aa7fa-ab4f-4484-8a72-f279d1bdc732,3596347095674,NYX Portable Conditioner Lite,NYX,Beauty,,https://www.noon.com/product/nyx-portable-conditioner-lite-85,noon,2374.14,,AED,,False,3.9,718,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/3596347095674.jpg,beauty|noon,2026-03-18T07:43:53.838115
b97551df-d1d0-4f42-9d7a-659a0caa00e6,9386089406537,Apple Essential Keyboard Plus,Apple,Electronics,,https://www.noon.com/product/apple-essential-keyboard-plus-86,noon,5806.63,,AED,,False,,0,in_stock,Built for everyday use with durable materials and ergonomic design.,1,https://cdn.noon.example/img/9386089406537.jpg,electronics|noon,2026-03-26T22:16:18.779704
f03b7cbe-8af8-40ec-8dbc-baa97e98b502,6931100311668,Adidas Ultra Hoodie Pro,Adidas,Fashion,,https://www.noon.com/product/adidas-ultra-hoodie-pro-87,noon,2101.01,2941.41,AED,28.6,True,5.0,232,limited,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/6931100311668.jpg,fashion|noon,2026-03-26T12:03:36.806494
d5a18aa0-a550-4a7e-b7ec-c7d691df823a,6588948641126,Sony Speaker,Sony,Electronics,,https://www.noon.com/product/sony-speaker-88,noon,1997.42,,AED,,False,3.1,19,out_of_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/6588948641126.jpg,electronics|noon,2026-03-21T22:15:04.917238
47d63f06-34b2-4cbf-aeac-896025e7ca2b,8899332038973,IKEA Ultra Rug Lite,IKEA,Home,,https://www.noon.com/product/ikea-ultra-rug-lite-89,noon,54.54,68.18,AED,20.0,True,,0,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/8899332038973.jpg,home|noon,2026-03-20T09:42:46.707492
45b0d1ce-52d3-40b3-a52e-abd7e8947a65,6382837059708,Asus Heavy Duty SSD,Asus,Electronics,,https://www.noon.com/product/asus-heavy-duty-ssd-90,noon,3651.64,4053.32,AED,9.9,True,4.7,21,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/6382837059708.jpg,electronics|noon,2026-03-18T18:11:42.834124
f3edf915-a90a-4cae-bf6d-f0dc02faa9b8,3456790096176,Kellogg's Granola Plus,Kellogg's,Food,,https://www.noon.com/product/kellogg-s-granola-plus-91,noon,1786.11,2196.92,AED,18.7,True,,0,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/3456790096176.jpg,food|noon,2026-03-26T18:39:40.292495
bce9390b-150d-4d1d-a84e-814b5635792f,7365282789146,Nike Ultra Resistance Bands Max,Nike,Sports,,https://www.noon.com/product/nike-ultra-resistance-bands-max-92,noon,3538.77,,AED,,False,3.1,1119,limited,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/7365282789146.jpg,noon|sports,2026-03-18T15:29:41.877640
92ef59b0-c940-4548-ada4-c9df2da09dc4,9279690958291,Unilever Essential Dried Fruits 2024,Unilever,Food,,https://www.noon.com/product/unilever-essential-dried-fruits-2024-93,noon,3705.62,4113.24,AED,9.9,True,,0,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/9279690958291.jpg,food|noon,2026-03-23T18:13:30.202782
a285d6c1-f04f-4a03-81ae-e1dbdba7962d,3590525041163,H&M Classic Jeans 2024,H&M,Fashion,,https://www.noon.com/product/h-m-classic-jeans-2024-94,noon,3134.96,3793.3,AED,17.4,True,3.0,311,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/3590525041163.jpg,fashion|noon,2026-03-24T16:44:31.946311
dbce32cc-69a6-40d3-bb2b-9a80e80603df,5890458149014,Electrolux Wireless Vacuum Cleaner Plus,Electrolux,Home,,https://www.noon.com/product/electrolux-wireless-vacuum-cleaner-plus-95,noon,4405.75,4714.15,AED,6.5,True,4.7,265,in_stock,High-quality construction ensures long-term reliability and consistent performance.,1,https://cdn.noon.example/img/5890458149014.jpg,home|noon,2026-03-27T02:20:26.881138
b03896d9-d442-4f43-b3a9-dcdc2fec7d7c,6300975660672,Puma Essential Running Shoes Plus,Puma,Sports,,https://www.noon.com/product/puma-essential-running-shoes-plus-96,noon,94.51,,AED,,False,2.6,422,limited,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/6300975660672.jpg,noon|sports,2026-03-21T04:20:43.961766
7da43f54-557c-40a4-9ccb-a698f51ec4fa,5480975452087,Mattel Professional Doll,Mattel,Toys,,https://www.noon.com/product/mattel-professional-doll-97,noon,278.23,,AED,,False,,0,limited,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/5480975452087.jpg,noon|toys,2026-03-23T11:33:47.356908
4ce23a71-f42d-4000-8a0a-f5344650bf7e,8613999817325,Bosch Compact Toaster,Bosch,Home,,https://www.noon.com/product/bosch-compact-toaster-98,noon,5221.84,,AED,,False,3.0,277,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/8613999817325.jpg,home|noon,2026-03-23T06:08:33.773946
773a4057-e8f4-4951-96cc-59da0d0c484e,2748742532698,Hasbro Classic Building Set Pro,Hasbro,Toys,,https://www.noon.com/product/hasbro-classic-building-set-pro-99,noon,4095.51,,AED,,False,4.2,678,in_stock,High-quality construction ensures long-term reliability and consistent performance.,1,https://cdn.noon.example/img/2748742532698.jpg,noon|toys,2026-03-21T15:09:01.895732
519ea4ea-45f1-407f-885e-6ed52023c18e,4647601122243,Prada Lightweight Sneakers Max,Prada,Fashion,,https://www.noon.com/product/prada-lightweight-sneakers-max-100,noon,4039.83,,AED,,False,3.3,156,in_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/4647601122243.jpg,fashion|noon,2026-03-16T15:02:37.990426
02e09448-b676-46f4-9f89-b9fb7a454ed2,4662350864068,Ralph Lauren Shorts v2,Ralph,Fashion,,https://www.noon.com/product/ralph-lauren-shorts-v2-101,noon,1227.24,,AED,,False,4.0,725,limited,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/4662350864068.jpg,fashion|noon,2026-03-16T05:11:35.479676
f77f8662-11bd-4369-a18e-8fbd10ba790d,5090918234323,MAC Portable Foundation v2,MAC,Beauty,,https://www.noon.com/product/mac-portable-foundation-v2-102,noon,1981.97,,AED,,False,2.9,216,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/5090918234323.jpg,beauty|noon,2026-03-19T11:35:18.706602
29e28efa-b947-4130-ab89-cdccb51a2f7f,5149370690187,Reebok Resistance Bands 2024,Reebok,Sports,,https://www.noon.com/product/reebok-resistance-bands-2024-103,noon,4193.3,6080.28,AED,31.0,True,3.6,205,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/5149370690187.jpg,noon|sports,2026-03-15T05:43:45.231011
147db6b9-6a0a-402e-ad36-3c8bc2ada1ad,9709084153655,Acer Speaker Max,Acer,Electronics,,https://www.noon.com/product/acer-speaker-max-104,noon,2998.99,,AED,,False,4.2,249,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/9709084153655.jpg,electronics|noon,2026-03-18T16:39:36.480927
082f86d3-b582-4a45-91a2-a2c6bb2c14fe,5720057884104,Huawei Essential Earbuds Plus,Huawei,Electronics,,https://www.noon.com/product/huawei-essential-earbuds-plus-105,noon,3032.85,,AED,,False,4.0,101,in_stock,Built for everyday use with durable materials and ergonomic design.,1,https://cdn.noon.example/img/5720057884104.jpg,electronics|noon,2026-03-21T03:04:14.904145
6dce190e-f4be-420e-af25-fe1a024eb041,8971875166126,LEGO Portable Board Game Max,LEGO,Toys,,https://www.noon.com/product/lego-portable-board-game-max-106,noon,2123.27,,AED,,False,,0,out_of_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/8971875166126.jpg,noon|toys,2026-03-23T11:56:25.373919
4d88242b-ebb8-4237-a2fa-43452b386370,9731786721123,Lay's Elite Dried Fruits,Lay's,Food,,https://www.noon.com/product/lay-s-elite-dried-fruits-107,noon,5225.34,6218.15,AED,16.0,True,4.4,705,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/9731786721123.jpg,food|noon,2026-03-25T19:32:51.675285
cda0f66d-b6aa-41f7-93ce-383ee80328f1,9593329968821,Under Armour Backpack Max,Under,Sports,,https://www.noon.com/product/under-armour-backpack-max-108,noon,7722.88,,AED,,False,4.6,7,in_stock,Built for everyday use with durable materials and ergonomic design.,1,https://cdn.noon.example/img/9593329968821.jpg,noon|sports,2026-03-18T22:36:38.324029
934da852-6058-4c73-b3c8-5b308b3738d7,3775894895505,Calvin Klein Premium Sneakers v2,Calvin,Fashion,,https://www.noon.com/product/calvin-klein-premium-sneakers-v2-109,noon,6800.22,,AED,,False,3.1,693,in_stock,Built for everyday use with durable materials and ergonomic design.,1,https://cdn.noon.example/img/3775894895505.jpg,fashion|noon,2026-03-25T11:10:37.286760
51e6d34b-fc39-4c10-96bd-d7822a2678d5,5298224108557,Nike Professional Gym Gloves Max,Nike,Sports,,https://www.noon.com/product/nike-professional-gym-gloves-max-110,noon,1455.76,,AED,,False,3.7,356,in_stock,High-quality construction ensures long-term reliability and consistent performance.,1,https://cdn.noon.example/img/5298224108557.jpg,noon|sports,2026-03-18T14:45:45.026764
d6026d22-ed72-4197-a238-51e738470654,4117855957298,Lenovo Essential Webcam Lite,Lenovo,Electronics,,https://www.noon.com/product/lenovo-essential-webcam-lite-111,noon,6922.18,,AED,,False,3.7,107,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/4117855957298.jpg,electronics|noon,2026-03-16T22:12:02.055275
9ab273b4-63ed-44a5-9a82-17cb2b3d8136,4897620383927,Charlotte Tilbury Moisturiser Pro,Charlotte,Beauty,,https://www.noon.com/product/charlotte-tilbury-moisturiser-pro-112,noon,2535.57,,AED,,False,3.5,321,in_stock,"Compact form, powerful results — an ideal solution for modern lifestyles.",1,https://cdn.noon.example/img/4897620383927.jpg,beauty|noon,2026-03-22T17:01:36.569565
ffe44d69-e566-4038-a51a-88335f350785,3750641333435,Cadbury Ultra Honey Lite,Cadbury,Food,,https://www.noon.com/product/cadbury-ultra-honey-lite-113,noon,4664.92,,AED,,False,3.1,1508,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/3750641333435.jpg,food|noon,2026-03-17T12:14:55.382996
4d56638b-9ad3-404b-b663-648dcfffccb2,0664808441600,Prada Shorts Plus,Prada,Fashion,,https://www.noon.com/product/prada-shorts-plus-114,noon,1696.68,2019.05,AED,16.0,True,3.9,65,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/0664808441600.jpg,fashion|noon,2026-03-27T21:21:14.164308
72d25e99-d862-4935-bf90-7b221915281a,0966111214066,Dior Advanced Moisturiser,Dior,Beauty,,https://www.noon.com/product/dior-advanced-moisturiser-115,noon,843.68,,AED,,False,4.1,204,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/0966111214066.jpg,beauty|noon,2026-03-21T16:24:05.102827
881762d9-df43-47f2-a4e2-b1a8f26e70cf,1290006516185,Electrolux Wireless Heater Max,Electrolux,Home,,https://www.noon.com/product/electrolux-wireless-heater-max-116,noon,3818.74,,AED,,False,2.6,575,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/1290006516185.jpg,home|noon,2026-03-27T02:43:21.324699
dda9f3d9-36ee-4946-99bb-a4ca43f26786,5452565800030,Tefal Blender Pro,Tefal,Home,,https://www.noon.com/product/tefal-blender-pro-117,noon,4207.56,,AED,,False,3.6,19,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/5452565800030.jpg,home|noon,2026-03-15T03:30:39.420886
4d369b5e-0c90-43d6-9313-da333e52e85f,6242119908370,Black+Decker Elite Kettle,Black+Decker,Home,,https://www.noon.com/product/black-decker-elite-kettle-118,noon,6301.84,7688.24,AED,18.0,True,2.9,372,out_of_stock,A versatile product suitable for a wide range of applications and users.,1,https://cdn.noon.example/img/6242119908370.jpg,home|noon,2026-03-19T13:11:57.178008
b089aa64-baac-4229-8768-cb1247995cca,9300652855573,Prada High Performance Sunglasses Pro,Prada,Fashion,,https://www.noon.com/product/prada-high-performance-sunglasses-pro-119,noon,7768.75,8623.31,AED,9.9,True,3.7,116,in_stock,Thoughtfully designed to deliver value without cutting corners on key features.,1,https://cdn.noon.example/img/9300652855573.jpg,fashion|noon,2026-03-16T00:33:39.768572
39cbd3fc-03da-4645-8175-1fecf23cfa50,5694871928619,NYX Wireless Shampoo v2,NYX,Beauty,,https://www.noon.com/product/nyx-wireless-shampoo-v2-120,noon,6474.78,8093.48,AED,20.0,True,4.2,215,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/5694871928619.jpg,beauty|noon,2026-03-15T05:15:50.956129
2f30da95-75e5-4980-a615-74fd93234a82,9484763062624,Fenty Beauty Conditioner 2024,Fenty,Beauty,,https://www.noon.com/product/fenty-beauty-conditioner-2024-121,noon,7292.29,,AED,,False,3.5,309,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/9484763062624.jpg,beauty|noon,2026-03-26T08:22:07.147229
7096afbc-ce56-45e5-a339-5b4f828266ed,5058147965866,Calvin Klein Jacket 2024,Calvin,Fashion,,https://www.noon.com/product/calvin-klein-jacket-2024-122,noon,5989.52,,AED,,False,3.4,915,in_stock,Engineered for performance with precision components and reliable construction.,1,https://cdn.noon.example/img/5058147965866.jpg,fashion|noon,2026-03-23T07:13:20.548990
1c75b936-1abe-4ebd-b0f7-afd9fe032859,4578629043941,Barbie Compact Remote Control Car Lite,Barbie,Toys,,https://www.noon.com/product/barbie-compact-remote-control-car-lite-123,noon,2261.88,,AED,,False,5.0,662,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/4578629043941.jpg,noon|toys,2026-03-21T09:38:45.738823
1bfc7fd0-fc42-48f7-833a-2d82855b280e,1631930918776,Hot Wheels Smart Building Set Lite,Hot,Toys,,https://www.noon.com/product/hot-wheels-smart-building-set-lite-124,noon,1093.87,1290.77,AED,15.3,True,4.6,43,in_stock,A trusted choice for professionals and enthusiasts alike.,1,https://cdn.noon.example/img/1631930918776.jpg,noon|toys,2026-03-17T06:23:56.521842
4f222fb8-bce0-4303-81ae-ca12fa196470,7724165362087,Tefal Coffee Maker Pro,Tefal,Home,,https://www.noon.com/product/tefal-coffee-maker-pro-125,noon,2576.1,3117.08,AED,17.4,True,4.5,95,in_stock,Combining modern aesthetics with functional engineering for discerning users.,1,https://cdn.noon.example/img/7724165362087.jpg,home|noon,2026-03-26T11:03:36.309850
8dd7982b-924c-4125-877f-7304490eef26,3275377040746,L'Oreal Mascara v2,L'Oreal,Beauty,,https://www.noon.com/product/l-oreal-mascara-v2-126,noon,817.92,,AED,,False,3.8,418,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/3275377040746.jpg,beauty|noon,2026-03-27T09:08:35.996653
751719d2-b1d1-4375-882e-545ad3fd63e6,0520264935890,L'Oreal Advanced Serum Plus,L'Oreal,Beauty,,https://www.noon.com/product/l-oreal-advanced-serum-plus-127,noon,6501.29,,AED,,False,3.8,278,in_stock,Crafted with attention to detail and backed by comprehensive warranty coverage.,1,https://cdn.noon.example/img/0520264935890.jpg,beauty|noon,2026-03-19T23:33:52.946305
612c6e5d-768e-4599-9651-472a475b201d,3914078591172,Ralph Lauren Wireless Sunglasses Plus,Ralph,Fashion,,https://www.noon.com/product/ralph-lauren-wireless-sunglasses-plus-128,noon,4922.93,,AED,,False,4.9,298,in_stock,Designed to simplify your daily routine without compromising on quality.,1,https://cdn.noon.example/img/3914078591172.jpg,fashion|noon,2026-03-25T18:57:44.649809
